Year,Month,District,PM2.5_mean,PM10_mean,O3_mean,NO2_mean,SO2_mean,CO_mean,AQI_Good_Rate_pct
2023,11,Hongkou,34.0,99.0,111.0,42.1,6.5,1.0,93.3
2023,11,Huangpu,34.0,97.0,124.0,40.4,6.1,1.0,93.3
2023,11,Jiading,36.0,93.0,115.0,48.7,6.9,1.0,86.7
2023,11,Jing'an,34.0,98.0,123.0,39.0,5.8,1.0,93.3
2023,11,Jinshan,36.0,95.0,129.0,35.2,6.0,0.9,96.7
2023,11,Minhang,35.0,98.0,127.0,46.0,6.9,0.9,90.0
2023,11,Pudong,33.0,99.0,115.0,39.3,7.3,1.0,96.7
2023,11,Putuo,33.0,91.0,117.0,43.0,6.3,1.2,90.0
2023,11,Qingpu,37.0,109.0,128.0,45.8,6.5,0.9,90.0
2023,11,Songjiang,37.0,104.0,130.0,43.2,5.7,1.0,90.0
2023,11,Xuhui,35.0,96.0,114.0,49.4,6.0,1.0,86.7
2023,11,Yangpu,34.0,101.0,114.0,43.8,6.4,1.1,90.0
2023,10,Baoshan,25.0,77.0,142.0,41.3,5.4,0.8,90.3
2023,10,Changning,23.0,76.0,161.0,35.7,5.5,1.0,87.1
2023,10,Chongming,20.0,64.0,159.0,13.5,4.6,0.7,90.3
2023,10,Fengxian,24.0,84.0,162.0,27.3,5.2,0.7,87.1
2023,10,Hongkou,24.0,75.0,148.0,33.3,6.8,0.8,96.8
2023,10,Huangpu,24.0,78.0,153.0,31.2,5.3,0.9,90.3
2023,10,Jiading,28.0,80.0,152.0,42.3,6.6,0.8,90.3
2023,10,Jing'an,24.0,77.0,158.0,31.2,4.5,0.8,90.3
2023,10,Jinshan,27.0,77.0,165.0,30.4,5.4,0.8,83.9
2023,10,Minhang,25.0,80.0,160.0,41.3,5.4,0.8,90.3
2023,10,Pudong,23.0,80.0,147.0,29.9,6.3,1.0,96.8
2023,10,Putuo,25.0,76.0,146.0,37.4,4.8,1.0,93.5
2023,10,Qingpu,28.0,91.0,165.0,41.9,7.1,0.7,87.1
2023,10,Songjiang,29.0,89.0,175.0,38.0,4.6,0.7,83.9
2023,10,Xuhui,26.0,78.0,147.0,40.4,5.4,0.8,93.5
2023,10,Yangpu,24.0,78.0,146.0,38.4,5.7,1.0,100.0
2023,9,Baoshan,19.0,68.0,129.0,30.3,4.5,0.8,96.7
2023,9,Changning,19.0,67.0,156.0,27.5,5.0,0.9,90.0
2023,9,Chongming,16.0,65.0,134.0,8.1,4.6,0.7,93.3
2023,9,Fengxian,18.0,74.0,142.0,19.8,5.0,0.8,93.3
2023,9,Hongkou,20.0,65.0,130.0,24.2,6.4,0.9,96.7
2023,9,Huangpu,19.0,69.0,140.0,25.4,5.1,0.9,96.7
2023,9,Jiading,21.0,66.0,152.0,26.7,6.1,0.9,93.3
2023,9,Jing'an,19.0,68.0,147.0,22.5,3.4,0.8,93.3
2023,9,Jinshan,20.0,70.0,146.0,22.0,6.1,0.8,100.0
2023,9,Minhang,20.0,70.0,139.0,30.3,4.5,0.8,100.0
2023,9,Pudong,19.0,67.0,133.0,23.4,5.5,1.0,96.7
2023,9,Putuo,20.0,64.0,147.0,25.8,4.1,0.9,93.3
2023,9,Qingpu,21.0,73.0,158.0,30.4,6.0,0.8,93.3
2023,9,Songjiang,23.0,70.0,155.0,26.7,3.8,0.8,90.0
2023,9,Xuhui,21.0,67.0,134.0,32.8,4.2,0.9,100.0
2023,9,Yangpu,19.0,65.0,132.0,28.4,5.2,1.0,96.7
2023,8,Baoshan,16.0,64.0,165.0,22.2,4.6,0.6,87.1
2023,8,Changning,16.0,65.0,196.0,22.0,5.4,0.8,80.6
2023,8,Chongming,14.0,59.0,162.0,7.9,4.1,0.6,87.1
2023,8,Fengxian,16.0,74.0,168.0,15.4,5.6,0.8,83.9
2023,8,Hongkou,17.0,64.0,160.0,17.6,6.6,0.7,90.3
2023,8,Huangpu,17.0,69.0,174.0,17.6,5.5,0.6,83.9
2023,8,Jiading,17.0,64.0,176.0,20.7,6.3,0.7,87.1
2023,8,Jing'an,17.0,66.0,183.0,16.0,3.0,0.7,80.6
2023,8,Jinshan,17.0,68.0,169.0,17.3,6.0,0.7,87.1
2023,8,Minhang,19.0,66.0,177.0,22.2,4.6,0.6,83.9
2023,8,Pudong,15.0,63.0,156.0,17.1,5.3,0.8,90.3
2023,8,Putuo,17.0,62.0,185.0,20.0,4.0,0.7,83.9
2023,8,Qingpu,19.0,73.0,185.0,21.4,6.2,0.7,80.6
2023,8,Songjiang,20.0,65.0,189.0,18.8,3.3,0.7,83.9
2023,8,Xuhui,17.0,67.0,170.0,24.3,3.6,0.7,87.1
2023,8,Yangpu,17.0,63.0,161.0,19.8,5.5,0.8,87.1
2023,7,Baoshan,18.0,65.0,171.0,21.5,3.7,0.6,83.9
2023,7,Changning,17.0,65.0,181.0,23.7,5.0,0.6,80.6
2023,7,Chongming,17.0,61.0,187.0,16.3,4.3,0.5,77.4
2023,7,Fengxian,17.0,69.0,172.0,15.7,5.1,0.6,77.4
2023,7,Hongkou,18.0,65.0,174.0,18.4,5.9,0.7,87.1
2023,7,Huangpu,20.0,68.0,181.0,21.8,4.6,0.7,80.6
2023,7,Jiading,19.0,65.0,168.0,24.2,5.4,0.5,83.9
2023,7,Jing'an,18.0,67.0,185.0,19.9,3.5,0.6,77.4
2023,7,Jinshan,17.0,72.0,166.0,16.8,5.5,0.6,87.1
2023,7,Minhang,21.0,66.0,176.0,21.5,3.7,0.6,83.9
2023,7,Pudong,18.0,65.0,180.0,18.8,5.8,0.7,80.6
2023,7,Putuo,18.0,60.0,185.0,22.0,4.3,0.5,77.4
2023,7,Qingpu,19.0,72.0,177.0,21.6,5.8,0.6,80.6
2023,7,Songjiang,21.0,62.0,188.0,20.4,2.6,0.6,80.6
2023,7,Xuhui,18.0,65.0,174.0,26.2,3.9,0.6,87.1
2023,7,Yangpu,19.0,66.0,185.0,21.0,4.3,0.8,83.9
2023,6,Baoshan,27.0,78.0,185.0,26.8,4.4,0.8,83.3
2023,6,Changning,25.0,81.0,202.0,28.1,6.0,0.8,73.3
2023,6,Chongming,22.0,73.0,177.0,15.5,4.9,0.6,80.0
2023,6,Fengxian,26.0,86.0,172.0,20.2,5.5,0.7,80.0
2023,6,Hongkou,26.0,77.0,186.0,26.0,5.7,0.8,83.3
2023,6,Huangpu,28.0,79.0,192.0,28.1,4.9,0.8,73.3
2023,6,Jiading,28.0,80.0,205.0,32.1,5.3,0.7,70.0
2023,6,Jing'an,25.0,82.0,200.0,25.4,4.1,0.7,73.3
2023,6,Jinshan,27.0,82.0,196.0,20.3,5.5,0.7,76.7
2023,6,Minhang,30.0,81.0,183.0,26.8,4.4,0.8,80.0
2023,6,Pudong,26.0,76.0,176.0,21.7,5.8,0.8,76.7
2023,6,Putuo,26.0,78.0,207.0,28.1,4.9,0.6,66.7
2023,6,Qingpu,30.0,86.0,206.0,28.5,6.2,0.8,66.7
2023,6,Songjiang,30.0,71.0,213.0,25.0,4.4,0.7,70.0
2023,6,Xuhui,26.0,80.0,184.0,32.2,4.4,0.8,73.3
2023,6,Yangpu,26.0,75.0,185.0,29.3,5.0,0.8,80.0
2023,5,Baoshan,28.0,87.0,182.0,30.5,5.1,0.7,83.9
2023,5,Changning,28.0,85.0,200.0,31.5,6.1,0.8,77.4
2023,5,Chongming,24.0,80.0,186.0,18.3,5.4,0.6,83.9
2023,5,Fengxian,26.0,100.0,190.0,24.3,5.7,0.7,83.9
2023,5,Hongkou,28.0,87.0,176.0,26.8,6.7,0.8,80.6
2023,5,Huangpu,31.0,88.0,198.0,29.7,5.8,0.8,77.4
2023,5,Jiading,28.0,94.0,188.0,33.3,5.9,0.7,80.6
2023,5,Jing'an,27.0,89.0,186.0,27.8,4.6,0.7,77.4
2023,5,Jinshan,29.0,101.0,186.0,24.6,6.0,0.7,77.4
2023,5,Minhang,29.0,88.0,189.0,30.5,5.1,0.7,80.6
2023,5,Pudong,26.0,82.0,194.0,22.8,5.8,0.8,80.6
2023,5,Putuo,28.0,90.0,197.0,30.8,5.7,0.7,74.2
2023,5,Qingpu,31.0,101.0,193.0,32.5,7.0,0.7,74.2
2023,5,Songjiang,31.0,86.0,191.0,31.3,5.8,0.6,77.4
2023,5,Xuhui,28.0,87.0,179.0,37.9,5.0,0.6,80.6
2023,5,Yangpu,28.0,84.0,183.0,31.8,5.5,0.8,80.6
2023,4,Baoshan,33.0,113.0,149.0,33.2,4.7,0.8,90.0
2023,4,Changning,32.0,108.0,157.0,33.2,5.8,0.8,83.3
2023,4,Chongming,29.0,117.0,152.0,17.8,4.3,0.6,90.0
2023,4,Fengxian,32.0,127.0,149.0,24.7,5.6,0.7,90.0
2023,4,Hongkou,34.0,112.0,145.0,28.5,6.4,0.9,90.0
2023,4,Huangpu,34.0,110.0,153.0,31.3,5.9,0.8,90.0
2023,4,Jiading,33.0,109.0,150.0,33.5,6.4,0.8,90.0
2023,4,Jing'an,33.0,112.0,150.0,28.8,4.5,0.8,90.0
2023,4,Jinshan,32.0,138.0,158.0,25.5,6.1,0.9,90.0
2023,4,Minhang,34.0,111.0,158.0,33.2,4.7,0.8,86.7
2023,4,Pudong,31.0,108.0,157.0,25.2,5.4,0.9,86.7
2023,4,Putuo,31.0,107.0,152.0,30.6,5.6,0.8,86.7
2023,4,Qingpu,34.0,135.0,163.0,32.5,6.8,0.7,73.3
2023,4,Songjiang,35.0,116.0,157.0,32.1,5.7,0.7,80.0
2023,4,Xuhui,32.0,106.0,145.0,39.8,5.1,0.7,90.0
2023,4,Yangpu,33.0,115.0,156.0,32.8,6.2,0.9,80.0
2023,3,Baoshan,34.0,105.0,132.0,41.7,5.6,0.8,90.3
2023,3,Changning,32.0,103.0,137.0,42.0,6.1,0.8,96.8
2023,3,Chongming,32.0,105.0,142.0,24.1,4.8,0.6,90.3
2023,3,Fengxian,30.0,124.0,134.0,32.8,5.8,0.6,96.8
2023,3,Hongkou,35.0,103.0,132.0,34.4,6.3,0.8,96.8
2023,3,Huangpu,34.0,104.0,136.0,39.0,5.8,0.8,96.8
2023,3,Jiading,35.0,105.0,138.0,43.4,7.3,0.8,90.3
2023,3,Jing'an,33.0,104.0,136.0,36.8,5.7,0.8,93.5
2023,3,Jinshan,34.0,131.0,152.0,34.6,6.1,1.0,96.8
2023,3,Minhang,35.0,107.0,140.0,41.7,5.6,0.8,93.5
2023,3,Pudong,31.0,110.0,138.0,35.0,5.1,0.9,96.8
2023,3,Putuo,33.0,103.0,140.0,39.8,6.5,0.8,93.5
2023,3,Qingpu,36.0,128.0,148.0,41.7,7.0,0.7,96.8
2023,3,Songjiang,35.0,119.0,144.0,41.4,5.6,0.8,100.0
2023,3,Xuhui,32.0,104.0,127.0,49.6,6.2,0.7,100.0
2023,3,Yangpu,33.0,106.0,138.0,42.5,6.5,0.8,93.5
2023,2,Baoshan,28.0,110.0,93.0,35.0,5.7,0.8,96.4
2023,2,Changning,27.0,104.0,99.0,35.5,4.4,0.8,96.4
2023,2,Chongming,27.0,86.0,106.0,15.0,4.2,0.6,96.4
2023,2,Fengxian,27.0,124.0,105.0,28.0,5.2,0.7,96.4
2023,2,Hongkou,30.0,103.0,91.0,28.8,5.6,0.8,96.4
2023,2,Huangpu,27.0,104.0,93.0,32.4,5.1,0.9,96.4
2023,2,Jiading,30.0,104.0,94.0,33.9,6.5,0.8,96.4
2023,2,Jing'an,28.0,100.0,96.0,30.9,5.0,0.8,96.4
2023,2,Jinshan,30.0,128.0,104.0,30.4,5.8,0.9,96.4
2023,2,Minhang,29.0,104.0,97.0,35.0,5.7,0.8,96.4
2023,2,Pudong,26.0,105.0,95.0,29.9,5.0,0.8,96.4
2023,2,Putuo,29.0,103.0,98.0,31.7,5.6,0.9,96.4
2023,2,Qingpu,32.0,126.0,97.0,37.4,6.9,0.8,96.4
2023,2,Songjiang,30.0,106.0,94.0,35.5,5.0,0.9,96.4
2023,2,Xuhui,27.0,104.0,91.0,40.2,5.2,0.9,96.4
2023,2,Yangpu,27.0,103.0,95.0,36.4,6.0,0.8,96.4
2023,1,Baoshan,40.0,115.0,96.0,37.5,6.3,0.8,87.1
2023,1,Changning,36.0,115.0,98.0,41.7,5.6,1.0,90.3
2023,1,Chongming,40.0,111.0,98.0,19.4,5.4,0.9,90.3
2023,1,Fengxian,37.0,135.0,115.0,29.0,6.0,0.8,90.3
2023,1,Hongkou,39.0,115.0,90.0,36.7,8.7,1.0,90.3
2023,1,Huangpu,37.0,115.0,102.0,38.0,5.6,0.8,90.3
2023,1,Jiading,41.0,116.0,95.0,39.6,7.3,0.9,90.3
2023,1,Jing'an,37.0,115.0,98.0,36.7,6.0,0.8,90.3
2023,1,Jinshan,39.0,167.0,108.0,28.9,6.9,0.9,90.3
2023,1,Minhang,38.0,113.0,110.0,37.5,6.3,0.8,90.3
2023,1,Pudong,38.0,119.0,97.0,34.2,6.1,1.0,90.3
2023,1,Putuo,39.0,116.0,102.0,38.8,6.3,1.0,90.3
2023,1,Qingpu,42.0,144.0,107.0,37.2,7.2,0.8,90.3
2023,1,Songjiang,38.0,132.0,111.0,36.6,6.3,0.9,90.3
2023,1,Xuhui,37.0,114.0,94.0,44.3,5.8,1.0,87.1
2023,1,Yangpu,38.0,117.0,99.0,42.7,7.0,0.9,87.1
2022,12,Baoshan,35.0,108.0,74.0,49.6,6.4,1.0,90.3
2022,12,Changning,33.0,108.0,76.0,50.3,5.7,0.9,96.8
2022,12,Chongming,34.0,102.0,95.0,17.0,6.4,1.0,90.3
2022,12,Fengxian,34.0,137.0,72.0,42.0,6.3,1.0,96.8
2022,12,Hongkou,35.0,112.0,72.0,44.8,8.4,1.0,96.8
2022,12,Huangpu,33.0,107.0,77.0,46.2,6.2,0.8,96.8
2022,12,Jiading,36.0,112.0,71.0,46.0,7.7,0.9,93.5
2022,12,Jing'an,34.0,110.0,76.0,45.8,6.2,1.0,96.7
2022,12,Jinshan,39.0,146.0,68.0,44.2,7.1,1.2,90.3
2022,12,Minhang,35.0,108.0,65.0,49.6,6.4,1.0,90.3
2022,12,Pudong,32.0,111.0,72.0,42.0,6.3,1.1,100.0
2022,12,Putuo,35.0,108.0,74.0,48.2,6.3,1.2,93.5
2022,12,Qingpu,38.0,129.0,68.0,50.4,7.1,1.0,86.7
2022,12,Songjiang,35.0,114.0,69.0,49.2,6.7,1.0,93.5
2022,12,Xuhui,33.0,107.0,66.0,56.3,6.0,1.2,90.3
2022,12,Yangpu,33.0,112.0,76.0,50.2,7.7,0.9,93.5
2022,11,Baoshan,26.0,89.0,97.0,41.6,4.7,0.9,100.0
2022,11,Changning,25.0,89.0,102.0,37.8,4.7,0.8,100.0
2022,11,Chongming,23.0,87.0,110.0,17.1,5.2,0.8,100.0
2022,11,Fengxian,24.0,108.0,103.0,33.0,4.8,0.8,100.0
2022,11,Hongkou,26.0,91.0,94.0,34.4,6.6,1.0,100.0
2022,11,Huangpu,26.0,91.0,102.0,37.5,5.5,0.8,100.0
2022,11,Jiading,27.0,88.0,96.0,40.0,5.2,0.8,100.0
2022,11,Jing'an,26.0,91.0,101.0,35.3,4.5,0.8,100.0
2022,11,Jinshan,27.0,115.0,103.0,33.4,5.0,0.7,100.0
2022,11,Minhang,27.0,90.0,98.0,41.6,4.7,0.9,100.0
2022,11,Pudong,25.0,95.0,101.0,31.9,4.9,1.0,100.0
2022,11,Putuo,25.0,89.0,96.0,38.5,5.1,1.0,100.0
2022,11,Qingpu,28.0,115.0,100.0,39.6,6.3,0.9,100.0
2022,11,Songjiang,29.0,84.0,102.0,43.6,5.3,0.9,100.0
2022,11,Xuhui,26.0,88.0,92.0,46.6,4.9,0.9,100.0
2022,11,Yangpu,25.0,94.0,104.0,43.0,6.9,0.9,100.0
2022,10,Baoshan,15.0,64.0,117.0,33.2,4.5,0.6,100.0
2022,10,Changning,15.0,67.0,110.0,29.2,4.9,0.6,100.0
2022,10,Chongming,16.0,62.0,116.0,12.8,5.5,0.7,100.0
2022,10,Fengxian,15.0,75.0,107.0,24.5,4.6,0.6,100.0
2022,10,Hongkou,15.0,64.0,102.0,23.8,5.8,0.7,100.0
2022,10,Huangpu,15.0,67.0,114.0,24.6,5.2,0.6,96.8
2022,10,Jiading,16.0,67.0,104.0,28.9,5.6,0.5,100.0
2022,10,Jing'an,15.0,68.0,118.0,24.2,4.3,0.6,100.0
2022,10,Jinshan,18.0,80.0,111.0,29.1,5.8,0.7,100.0
2022,10,Minhang,16.0,71.0,107.0,33.2,4.5,0.6,100.0
2022,10,Pudong,16.0,65.0,108.0,24.7,5.1,0.7,100.0
2022,10,Putuo,16.0,66.0,106.0,29.7,4.4,0.7,100.0
2022,10,Qingpu,18.0,88.0,124.0,30.8,5.7,0.6,100.0
2022,10,Songjiang,18.0,63.0,113.0,33.0,4.8,0.6,100.0
2022,10,Xuhui,15.0,67.0,104.0,34.6,4.1,0.6,100.0
2022,10,Yangpu,13.0,64.0,118.0,29.3,6.1,0.6,96.8
2022,9,Baoshan,15.0,61.0,135.0,28.5,4.4,0.7,93.3
2022,9,Changning,16.0,68.0,140.0,25.3,5.0,0.9,93.3
2022,9,Chongming,16.0,58.0,130.0,11.3,5.6,0.8,93.1
2022,9,Fengxian,15.0,66.0,142.0,21.4,4.8,0.7,93.3
2022,9,Hongkou,15.0,64.0,128.0,20.6,5.2,0.8,93.3
2022,9,Huangpu,16.0,68.0,136.0,21.8,4.3,0.7,93.3
2022,9,Jiading,17.0,64.0,135.0,25.9,5.5,0.7,93.3
2022,9,Jing'an,16.0,67.0,132.0,21.2,3.9,0.8,93.3
2022,9,Jinshan,18.0,65.0,170.0,23.3,5.7,0.8,86.7
2022,9,Minhang,16.0,68.0,143.0,28.5,4.4,0.7,93.3
2022,9,Pudong,15.0,63.0,130.0,19.8,4.4,0.9,93.3
2022,9,Putuo,16.0,65.0,134.0,25.1,4.6,0.7,93.3
2022,9,Qingpu,19.0,73.0,155.0,27.2,6.1,0.7,90.0
2022,9,Songjiang,19.0,56.0,162.0,30.9,5.1,0.8,86.7
2022,9,Xuhui,14.0,69.0,125.0,27.8,3.1,0.9,93.3
2022,9,Yangpu,15.0,62.0,140.0,24.1,5.2,0.8,93.3
2022,8,Baoshan,17.0,63.0,190.0,22.3,4.2,0.7,61.3
2022,8,Changning,18.0,66.0,177.0,23.8,5.1,0.7,67.7
2022,8,Chongming,18.0,59.0,192.0,15.6,4.7,0.7,61.3
2022,8,Fengxian,18.0,61.0,196.0,17.0,4.4,0.7,71.0
2022,8,Hongkou,15.0,66.0,192.0,20.0,4.4,0.7,63.3
2022,8,Huangpu,19.0,69.0,183.0,20.9,4.2,0.7,64.5
2022,8,Jiading,20.0,64.0,182.0,23.1,4.9,0.6,67.7
2022,8,Jing'an,18.0,68.0,181.0,20.0,3.7,0.6,71.0
2022,8,Jinshan,19.0,57.0,190.0,16.5,6.4,0.8,67.7
2022,8,Minhang,18.0,67.0,179.0,22.3,4.2,0.7,67.7
2022,8,Pudong,18.0,64.0,168.0,20.8,4.6,0.8,80.0
2022,8,Putuo,18.0,68.0,194.0,21.4,5.3,0.6,58.1
2022,8,Qingpu,22.0,69.0,181.0,21.5,5.0,0.6,71.0
2022,8,Songjiang,21.0,55.0,190.0,20.5,4.3,0.7,54.8
2022,8,Xuhui,20.0,69.0,174.0,24.9,3.5,0.8,77.4
2022,8,Yangpu,18.0,65.0,196.0,19.7,4.8,0.8,58.1
2022,7,Baoshan,23.0,57.0,193.0,22.9,4.0,0.8,67.7
2022,7,Changning,21.0,62.0,166.0,23.0,4.9,0.8,83.9
2022,7,Chongming,22.0,61.0,194.0,14.8,5.1,0.8,77.4
2022,7,Fengxian,22.0,60.0,204.0,17.5,3.7,0.7,64.5
2022,7,Hongkou,20.7,69.0,200.0,22.2,3.5,0.6,80.0
2022,7,Huangpu,23.0,67.0,183.0,20.9,3.1,0.8,71.0
2022,7,Jiading,23.0,67.0,194.0,22.7,4.9,0.6,80.6
2022,7,Jing'an,22.0,65.0,182.0,17.3,3.3,0.6,71.0
2022,7,Jinshan,21.0,54.0,168.0,16.3,5.6,0.8,80.6
2022,7,Minhang,24.0,61.0,193.0,22.9,4.0,0.8,67.7
2022,7,Pudong,23.0,66.0,189.0,21.3,4.6,0.8,71.0
2022,7,Putuo,21.0,66.0,198.0,19.8,4.7,0.7,64.5
2022,7,Qingpu,23.0,69.0,181.0,19.9,4.5,0.6,80.6
2022,7,Songjiang,24.0,57.0,192.0,18.2,3.3,0.7,74.2
2022,7,Xuhui,23.0,63.0,166.0,24.2,3.4,0.8,83.9
2022,7,Yangpu,23.0,64.0,206.0,18.1,4.2,0.9,64.5
2022,6,Baoshan,21.0,50.0,183.0,20.4,3.6,0.7,83.3
2022,6,Changning,20.0,52.0,141.0,21.9,5.1,0.8,96.7
2022,6,Chongming,19.0,51.0,183.0,15.6,6.5,0.9,86.7
2022,6,Fengxian,20.0,52.0,156.0,16.5,3.4,0.6,90.0
2022,6,Hongkou,20.7,58.0,200.0,23.5,2.9,0.5,80.0
2022,6,Huangpu,22.0,56.0,185.0,17.6,3.9,0.6,83.3
2022,6,Jiading,23.0,56.0,159.0,22.5,4.5,0.6,90.0
2022,6,Jing'an,22.0,57.0,188.0,16.0,3.5,0.7,83.3
2022,6,Jinshan,23.0,49.0,183.0,17.2,5.5,0.7,83.3
2022,6,Minhang,23.0,53.0,183.0,20.4,3.6,0.7,86.7
2022,6,Pudong,20.0,55.0,174.0,19.0,4.5,0.7,86.7
2022,6,Putuo,20.0,59.0,190.0,20.1,4.4,0.8,83.3
2022,6,Qingpu,25.0,57.0,180.0,17.6,4.2,0.6,80.0
2022,6,Songjiang,25.0,50.0,173.0,20.7,3.9,0.8,83.3
2022,6,Xuhui,22.0,54.0,159.0,20.9,2.7,0.8,90.0
2022,6,Yangpu,21.0,56.0,193.0,18.1,4.4,0.6,83.3
2022,5,Baoshan,22.0,88.0,151.0,18.1,4.4,0.8,87.1
2022,5,Changning,18.0,87.0,142.0,19.3,5.7,0.8,93.5
2022,5,Chongming,23.0,90.0,170.0,15.4,7.4,1.0,80.6
2022,5,Fengxian,22.0,104.0,163.0,17.6,4.5,0.6,87.1
2022,5,Hongkou,19.0,96.0,174.0,16.0,5.6,1.4,80.0
2022,5,Huangpu,23.0,96.0,131.0,14.9,6.3,1.0,76.7
2022,5,Jiading,22.0,100.0,150.0,27.4,5.5,0.6,93.3
2022,5,Jing'an,22.0,93.0,174.0,16.4,4.6,0.8,80.6
2022,5,Jinshan,22.0,97.0,168.0,14.5,6.9,0.8,83.9
2022,5,Minhang,23.0,95.0,151.0,18.1,4.4,0.8,90.3
2022,5,Pudong,23.0,91.0,172.0,20.4,4.5,0.9,83.9
2022,5,Putuo,21.0,95.0,178.0,17.8,5.9,1.8,77.4
2022,5,Qingpu,24.0,91.0,163.0,17.0,5.8,0.4,80.6
2022,5,Songjiang,23.0,88.0,153.0,19.5,5.2,0.8,90.3
2022,5,Xuhui,22.0,94.0,152.0,16.4,5.0,1.0,90.3
2022,5,Yangpu,21.0,91.0,180.0,16.6,7.1,0.6,80.6
2022,4,Baoshan,24.0,88.0,154.0,18.1,4.5,0.9,80.0
2022,4,Changning,18.4,87.0,148.0,19.2,5.8,0.8,96.8
2022,4,Chongming,26.1,90.0,161.0,18.8,6.4,0.8,96.8
2022,4,Fengxian,24.0,104.0,172.0,19.7,4.5,0.5,83.3
2022,4,Hongkou,24.8,96.0,180.0,21.6,5.1,1.2,96.8
2022,4,Huangpu,24.0,96.0,132.0,16.0,6.4,0.9,73.3
2022,4,Jiading,26.0,100.0,162.0,20.1,5.3,0.6,88.9
2022,4,Jing'an,25.0,93.0,172.0,16.9,5.2,0.6,76.7
2022,4,Jinshan,25.0,97.0,176.0,14.3,7.7,0.9,80.0
2022,4,Minhang,24.0,95.0,154.0,18.1,4.5,0.9,93.3
2022,4,Pudong,22.0,91.0,171.0,18.1,4.8,0.8,76.7
2022,4,Putuo,23.0,95.0,180.0,18.8,6.6,1.8,73.3
2022,4,Qingpu,26.0,91.0,180.0,14.5,5.9,0.3,73.3
2022,4,Songjiang,27.0,88.0,149.0,16.4,4.0,0.8,96.7
2022,4,Xuhui,24.0,94.0,153.0,19.2,6.1,0.8,93.3
2022,4,Yangpu,24.0,91.0,178.0,17.8,7.0,0.6,70.0
2022,3,Baoshan,31.0,88.0,111.0,29.8,4.3,0.8,96.8
2022,3,Changning,28.0,87.0,115.0,33.2,4.9,0.8,96.8
2022,3,Chongming,29.0,90.0,119.0,21.7,5.7,0.8,96.8
2022,3,Fengxian,28.0,104.0,126.0,27.5,4.5,0.6,96.8
2022,3,Hongkou,30.0,96.0,119.0,32.9,4.1,0.8,96.8
2022,3,Huangpu,30.0,96.0,124.0,30.9,4.6,0.8,96.8
2022,3,Jiading,33.0,100.0,112.0,35.9,5.4,0.7,96.8
2022,3,Jing'an,31.0,93.0,121.0,30.1,4.6,0.7,96.8
2022,3,Jinshan,30.0,97.0,130.0,23.3,6.2,0.8,90.3
2022,3,Minhang,31.0,95.0,111.0,29.8,4.3,0.8,96.8
2022,3,Pudong,28.0,91.0,134.0,32.1,4.4,0.7,96.8
2022,3,Putuo,30.0,95.0,126.0,33.1,6.3,1.0,96.8
2022,3,Qingpu,33.0,91.0,121.0,32.6,5.6,0.7,93.5
2022,3,Songjiang,33.0,88.0,111.0,31.5,4.2,1.0,96.8
2022,3,Xuhui,31.0,94.0,106.0,37.3,5.1,0.8,96.8
2022,3,Yangpu,31.0,91.0,124.0,35.1,6.4,0.7,96.8
2022,2,Baoshan,31.0,91.0,78.0,29.0,5.0,0.8,96.4
2022,2,Changning,30.0,92.0,96.0,31.3,3.6,0.8,96.4
2022,2,Chongming,29.0,81.0,108.0,11.4,4.8,0.8,96.4
2022,2,Fengxian,30.0,86.0,103.0,24.1,4.1,0.7,96.4
2022,2,Hongkou,27.0,94.0,92.0,29.9,5.7,0.9,100.0
2022,2,Huangpu,30.0,94.0,101.0,27.1,4.8,0.7,96.4
2022,2,Jiading,32.0,94.0,90.0,33.3,5.5,0.7,96.4
2022,2,Jing'an,30.0,92.0,101.0,28.4,4.7,0.7,96.4
2022,2,Jinshan,33.0,94.0,103.0,24.3,5.0,0.8,96.4
2022,2,Minhang,33.0,87.0,78.0,29.0,5.0,0.8,96.4
2022,2,Pudong,29.0,89.0,102.0,26.5,4.3,0.7,96.4
2022,2,Putuo,31.0,97.0,93.0,31.4,5.4,0.8,96.4
2022,2,Qingpu,33.0,91.0,92.0,31.0,4.4,0.7,96.4
2022,2,Songjiang,35.0,80.0,84.0,30.1,4.4,0.9,96.4
2022,2,Xuhui,30.0,88.0,91.0,33.6,4.7,0.7,100.0
2022,2,Yangpu,28.0,91.0,101.0,31.4,6.1,0.6,96.4
2022,1,Baoshan,43.0,113.0,69.0,46.2,5.2,1.2,93.5
2022,1,Changning,42.0,102.0,82.0,43.3,3.4,1.2,90.3
2022,1,Chongming,40.0,114.0,99.0,18.6,5.3,1.1,96.8
2022,1,Fengxian,45.0,127.0,94.0,38.5,4.0,1.0,87.1
2022,1,Hongkou,36.0,114.0,84.0,48.0,3.2,1.2,93.5
2022,1,Huangpu,43.0,115.0,88.0,41.2,4.6,1.0,87.1
2022,1,Jiading,45.0,111.0,82.0,39.7,6.3,1.0,83.9
2022,1,Jing'an,44.0,112.0,88.0,40.4,4.8,1.0,87.1
2022,1,Jinshan,48.0,120.0,93.0,40.4,4.8,1.0,80.6
2022,1,Minhang,45.0,106.0,69.0,46.2,5.2,1.2,80.6
2022,1,Pudong,39.0,108.0,91.0,39.6,4.1,1.2,90.3
2022,1,Putuo,44.0,112.0,84.0,46.4,5.0,1.2,80.6
2022,1,Qingpu,48.0,113.0,76.0,44.5,4.9,1.1,80.6
